,id,link,name,rent,bedrooms,bathrooms,size,description,address,features,walk score,transit score,bike score,dogs_allowed,cats_allowed
130,cw5037e,https://www.apartments.com/309-w-57th-st-new-york-ny-unit-704/cw5037e/,309 W 57th St Unit 704,,,,,"About 309 W 57th St New York, NY 10019 Renovated Studio Apartment Located Just 2 Blocks from Central Park. This apartment is a must see. Featuring a renovated kitchen and bathroom and a lot of closet space. Incredible location and centrally located to everything the city has to offer. he building features two brand new elevators along with a new video intercom system, and a new laundry room. There is also a live in super and attendant 7 days a week from 8am to 5pm and 11pm to 7am. This Incredible location is centrally located to everything the city has to offer including Central Park, The Time Warner building and Whole Foods. 309 W 57th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 2 attendance zone.","309 W 57th St, New York, NY 10019 – Lincoln Square",[],99,100,87,,
131,0xzjv62,https://www.apartments.com/200-w-58th-st-new-york-ny/0xzjv62/,200 W 58th St Unit 4C,"5,500",2,2,,"About 200 W 58th St New York, NY 10019 - Prime CENTRAL PARK SOUTH-Billionaire's Row neighborhood______________ *PRE-WAR CHARACTER* _________- Perfect 2BR/2BTH home - Kitchen with BREAKFAST BAR and Stainless Steel appliances- Spacious King Size Bedrooms- Washer/Dryer in the apartment- Dog Friendly, short one block from Central Park entrance at your doorstep- Floorplan, Facetime, and MATTERPORT Video Upon Request200 West 58th Street is surrounded by numerous prestigious luxury properties, so this apartment is of exceptional value. You will love coming back from work to a true home and neighborhood.Laundry in unit. CENTRAL PARK outside, perfect for PETS!To complement this perfect apartment is the perfect location. Central Park is across the street, Columbus Circle and Carnegie Hall a stone's throw. 5th Avenue shopping, and numerous 3 and 4 start restaurant including MAREA. 200 W 58th St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","200 W 58th St, New York, NY 10019 – Central Park South","['In Unit Washer & Dryer', 'Washer/Dryer Hookup']",99,100,85,yes,yes
132,vylh03e,https://www.apartments.com/100-w-57th-st-new-york-ny-unit-2g/vylh03e/,100 W 57th St Unit 2G,"4,300",1,1,,"About 100 W 57th St New York, NY 10019 BACK ON THE MARKET! This is a fabulous opportunity to rent a beautifully renovated & HUGE 950SF 1-bedroom, facing East with open city views! This home boasts a newly updated windowed kitchen with Stainless Steel appliances. A beautifully renovated bathroom, dark hardwood floors throughout, skim-coated walls, generously sized rooms, enormous closets, including a spacious walk-in closet and City Windows! Pin-drop quiet! The apartment is large enough to create a large home-office - and still enjoy a large separate dining area which can fit a table for 8-10! Additionally, there is a stunning custom bookcase in the living room which gently spins"" into a Queen-sized Murphy bed for guests! (It comes with the apartment!) It's a must see! Located 2 blocks from Central Park, subways, Whole Foods and The Mall at Columbus Circle!"" 100 W 57th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 2 attendance zone.","100 W 57th St, New York, NY 10019 – Central Park South",[],99,100,84,yes,yes
133,h6v0eq1,https://www.apartments.com/247-w-46th-st-new-york-ny-unit-2005/h6v0eq1/,247 W 46th St Unit 2005,"4,000",1,1,,"About 247 W 46th St New York, NY 10036 Residence 2005 (no fee) is a luxury one bedroom apartment with central air conditioned, Thermador appliances and Washer and Dryer. Floor to ceiling windows with open city views to the East, windowed bathroom and separate shower and tub. The Platinum is a new condominium tower and features a full floor of lifestyle amenities called ""The Zone."" The list of amenities includes: A Residents Lounge with Pool tables and a large Plasma TV, Spa Lounge, Fitness center, Golf Simulator, Yoga Studio, Social Sauna, Treatment Room and an Outdoor Wrap Terrace. The building's lobby is a piece of art by itself. Lobby elements include: A moat of moving water, a 26-foot-long fireplace and 15 feet of continuous plasma TV screens. Sauna and Steam Room, Laundry Room, Nursery, Roof Deck, Business Center, Screening Room. 247 W 46th St is a condo located in Manhattan County, the 10036 ZIP Code, and the New York City Geographic District # 2 attendance zone.","247 W 46th St, New York, NY 10036 – Times Square",[],96,100,93,yes,yes
134,7mjkb0w,https://www.apartments.com/111-e-56th-st-new-york-ny-unit-1000/7mjkb0w/,111 E 56th St Unit 1000,"15,000",2,2.5,,"About 111 E 56th St New York, NY 10022 Live the life of luxury when staying at The Lombardy. Built in 1926 by William Randolph Hearst, The Lombardy Hotel has been home to legends such as Elizabeth Taylor & Richard Burton, Richard Rodgers & Dorothy Belle Feiner. This newly renovated, oversized two bedroom, two and a half bath apartment with a private terrace is beautifully furnished and ready to go for monthly short term rentals.Hotel services include Doorman, Bell Man and Front Desk services, Fitness Center, Business Center, Nico's Beauty Salon and valet parking. Housekeeping is available for an extra fee. The Lombardy Hotel is situated in the heart of Park Avenue / Mid-Town East, close to fine dining, shopping, art galleries and the Theatre District. There is no board approval. 111 E 56th St is a condo located in Manhattan County, the 10022 ZIP Code, and the New York City Geographic District # 2 attendance zone.","111 E 56th St, New York, NY 10022 – Central Park South",[],98,100,86,yes,yes
135,sbbdwr6,https://www.apartments.com/111-e-56th-st-new-york-ny-unit-1105/sbbdwr6/,111 E 56th St Unit 1105,"13,750",2,2,,"About 111 E 56th St New York, NY 10022 Live the life of luxury when staying at The Lombardy. Built in 1926 by William Randolph Hearst, The Lombardy Hotel has been home to legends such as Elizabeth Taylor & Richard Burton, Richard Rodgers & Dorothy Belle Feiner. This newly renovated, oversized two bedroom, two bath apartment is beautifully furnished and ready to go for monthly short term rentals. Hotel services include Doorman, Bell Man and Front Desk services, Fitness Center, Business Center, Nico's Beauty Salon and valet parking. Housekeeping is available for an extra fee. The Lombardy Hotel is situated in the heart of Park Avenue / Mid-Town East, close to fine dining, shopping, art galleries and the Theatre District. There is no board approval. 111 E 56th St is a condo located in Manhattan County, the 10022 ZIP Code, and the New York City Geographic District # 2 attendance zone.","111 E 56th St, New York, NY 10022 – Central Park South","['In Unit Washer & Dryer', 'Washer/Dryer Hookup']",98,100,86,yes,yes
136,60kkm7t,https://www.apartments.com/322-w-57th-st-new-york-ny-unit-19-t/60kkm7t/,322 W 57th St Unit 19-T,"6,200",2,2,,"About 322 W 57th St New York, NY 10019 Come home to your new address in New York City, NY. You'll enjoy this great setting at 322 W 57th St in New York City and the attractions nearby. Get a jump start on finding your new space. Contact us to learn more about this property. 322 W 57th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 2 attendance zone.","322 W 57th St, New York, NY 10019 – Hell's Kitchen",[],100,100,88,yes,yes
137,ey5nqep,https://www.apartments.com/322-w-57th-st-new-york-ny-unit-47p1/ey5nqep/,322 W 57th St Unit 47P1,"6,800",1,1.5,,"About 322 W 57th St New York, NY 10019 Delivered fully or partially furnished, this spacious, sun-flooded XL 1-bedroom boasts southern exposures and tasteful Sponsor finishes, including Poliform cabinetry and doors, Calacatta gold marble counters and backsplash. Its fully integrated kitchen appliances include a Subzero refrigerator, Miele dishwasher, Bosch cooktop/oven and KitchenAid microwave. The floors are solid plank Nordic ash. 47P1 features a huge outfitted walk-in closet, a powder room, and an en suite travertine double-vanity master bath with a glass-stall shower and deep soaking tub. There is also Bosch W/D in the unit. The owner is open to a six-month or one-year lease. No pets. Sheffield offers 24,000 square feet of amenities on the top two floors of the building and roof-deck, with breathtaking views in every direction and tons of outdoor space. Amenities include a salt-water pool, fitness center, Yoga studio (with numerous free classes), multiple sundecks, BBQ pit, children's playroom, locker rooms with sauna and steam, and two beautiful lounges overlooking the Hudson River and Central Park. Other condo perks include cold-storage, a bike room, and a basement-level garage. The central location can't be beat: seconds away from eight subway lines, Central Park, the Shops at Columbus Circle, Lincoln Center, the Theater District, 5th Avenue shopping, and some of the finest dining in Manhattan. 322 W 57th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 2 attendance zone.","322 W 57th St, New York, NY 10019 – Hell's Kitchen",[],100,100,88,yes,yes
138,wrsfycl,https://www.apartments.com/440-w-42nd-st-new-york-ny/wrsfycl/,440 W 42nd St,"2,400 - $6,000",Studio - 2,1 - 2,"380 - 1,200 sq ft","About 440 W 42nd St New York, NY 10036 Corporate/Student Housing~Furnished~Studio! Doorman~Laundry Facilities ~ Elevator~ Luxury Corporate Housing in Midtown West , bright and renovated studio Available Now ! Management requires 3 month minimum lease up to 12 or more months. This is a fully furnished studio, kitchenette, coffee maker, microwave, toaster and compact fridge for your convenience. The building is 24 hour doorman/elevator and laundry facilities, more studios available. Utilities are metered, processing and broker's fee apply. 440 W 42nd St is an apartment located in Manhattan County, the 10036 ZIP Code, and the attendance zone.","440 W 42nd St, New York, NY 10036 – Hudson Yards","['Smoke Free', 'Wheelchair Accessible (Rooms)', 'Kitchen', 'Microwave', 'Hardwood Floors', 'Dining Room', 'Furnished', 'Laundry Facilities', 'Elevator', 'Balcony']",99,100,94,,
139,xhdt8lp,https://www.apartments.com/346-w-51st-st-new-york-ny/xhdt8lp/,346 W 51st St,"3,000",Studio,1,450 sq ft,"About 346 W 51st St New York, NY 10019 3-12+ month lease. Modern Luxury Newly Furnished & Fully Equipped Penthouse 1 bedroom apartmentThis walk up townhouse is located near the East River, steps from the 4/6/E/M train at 51st Street & Lexington Ave / 53rd Street. Private Terrace !!This is a newly renovated, designer furnished luxury townhouse building. This apartment is high ceilings and lets in amazing amount of light, decorated with modern sleek furnishings and exquisite Balinese paintings. The apartment has new hard wood floors, high ceilings and large windows. The bathroom features German Grohe Rain Shower for a relaxing spa-like bath. The apartment has a Queen Sized Luxury Bed with Plush linens provided, built-in wardrobe, personal safe, and cosy Study Table.  Utilities and cleaning included in the rent !!! Complimentary laundry facilities !!! Broker's Fee Applies. 346 W 51st St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","346 W 51st St, New York, NY 10019 – Hell's Kitchen","['Smoke Free', 'Hardwood Floors', 'Furnished', 'Laundry Facilities', 'Spa']",99,100,93,,
140,cve3qpd,https://www.apartments.com/502-w-42nd-st-new-york-ny/cve3qpd/,502 W 42nd St,"3,825 - $6,500",1 - 3,1 - 2,"650 - 1,000 sq ft","About 502 W 42nd St New York, NY 10036 Fitness Center, On-Demand Yoga Studio, Lounge, Private Dining / Meeting Room, Gaming Area, Media Lounge, Outdoor Dining Terrace, Dog Wash Station, Valet Service, Package Concierge, Shuttle Service, On-Site Parking ~~Low Fee~~ 502 W 42nd St is an apartment located in Manhattan County, the 10036 ZIP Code, and the attendance zone.","502 W 42nd St, New York, NY 10036 – Midtown West","['Smoke Free', 'Dishwasher', 'Laundry Facilities', 'Concierge', 'Elevator', 'Lounge', 'Fitness Center']",98,100,94,yes,yes
141,seqb955,https://www.apartments.com/600-w-57th-st-new-york-ny/seqb955/,600 W 57th St,"7,995",4,2,"1,400 sq ft","About 600 W 57th St New York, NY 10019 NEW HIGH-END LUXURY BUILDING, 2nd LARGEST RESIDENTIAL BUILDING IN NYC! LOCATED IN PRIME MIDTOWN WEST FEATURING ENDLESS AMENITIES: 24-Hour Doorman/elevator, ATM in Building, Basketball Court, BBQ Grills, Bicycle Storage, Playroom, Club Room, Fitness Center, Game Room, Garden, Landscaped Roof Deck, On-site Laundry facilities, Lobby Lounge, Package Room Attendant, Parking Garage, Pet Washroom, Resident Lounge, Screening Room, Shared Work-space, Sun-deck, Valet, Yoga Room. NO FEE 600 W 57th St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","600 W 57th St, New York, NY 10019 – Hell's Kitchen","['High Speed Internet Access', 'In Unit Washer & Dryer', 'Air Conditioning', 'Heating', 'Cable Ready', 'Trash Compactor', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Hardwood Floors', 'Den', 'Views', 'Double Pane Windows', 'Laundry Facilities', 'Doorman', 'Elevator', 'Lounge', 'Fitness Center', 'Basketball Court', 'Gameroom', 'Deck']",95,100,81,yes,yes
142,7rcn43w,https://www.apartments.com/649-9th-ave-new-york-ny/7rcn43w/,649 9th Ave,"6,495",4,2,"1,100 sq ft","About 649 9th Ave New York, NY 10036 Beautifully GUT RENO 4BDR/2BATH with PRIVATE BALCONY_W/D_DW This apartment features a washer & dryer, granite kitchen with stainless steel appliances including dishwasher and wine cooler. The unit is accented by hardwood flooring, exposed brick and a balcony! *Rent Advertised is Net Effective based on 2 m free on 19 m lease* *NO FEE* 649 9th Ave is an apartment located in Manhattan County, the 10036 ZIP Code, and the attendance zone.","649 9th Ave, New York, NY 10036 – Midtown West","['In Unit Washer & Dryer', 'Dishwasher', 'Stainless Steel Appliances', 'Kitchen', 'Hardwood Floors', 'Crown Molding', 'Gated', 'Balcony']",100,100,95,yes,yes
143,6rqklrr,https://www.apartments.com/606-w-42nd-st-new-york-ny/6rqklrr/,606 W 42nd St,"4,100",Studio,1,500 sq ft,"About 606 W 42nd St New York, NY 10036 ONE OF THE MOST LUXURIOUS RENTAL BUILDINGS IN NYC... RE-CONCEIVED FOR THE 21st CENTURY AND RE-ENVISIONED WITH AN EMPHASIS ON AMENITIES FOR THE BEST KIND OF CITY LIVING. BUILDING FEATURES: * 24-hour concierge service and doorman/elevator * Valet and housekeeping services * On-site indoor parking * Off-street private drive and courtyard with light and sculptural elements * Quarter-acre park with willow and linden grove * playground * Enclosed dog run * 75 foot swimming pool * WiFi lounge space * State-of-the-art fitness center * Sauna and steam rooms * Yoga and aerobics studio * Sun terrace * Outdoor misting showers * Entertaining terrace with BBQ and a wet bar. NO FEE 606 W 42nd St is an apartment located in Manhattan County, the 10036 ZIP Code, and the attendance zone.","606 W 42nd St, New York, NY 10036 – Midtown West","['High Speed Internet Access', 'Wi-Fi', 'In Unit Washer & Dryer', 'Air Conditioning', 'Heating', 'Cable Ready', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Hardwood Floors', 'Den', 'Views', 'Double Pane Windows', 'Wet Bar']",97,100,93,yes,yes
144,htr48j1,https://www.apartments.com/305-45th-w-st-new-york-ny/htr48j1/,305 45th W St,"2,550",1,1,500 sq ft,"About 305 45th W St New York, NY 10036 ~ 100% NO BROKER FEE ~ Steps to 9th Ave restaurants, HK night life, Times Square, and best of all the local metro!  This true 1 bedroom has all the bases covered: it's bright, clean, modern with stainless steel appliances, and run by an exceptional management company. Enjoy classic pre-war charm with oak strip floors, high ceilings. Elevator, laundry room, and live in super.  I am around 24/7, For a private viewing contact Max 305 45th W St is an apartment located in Manhattan County, the 10036 ZIP Code, and the attendance zone.","305 45th W St, New York, NY 10036 – Times Square","['Stainless Steel Appliances', 'Laundry Facilities', 'Elevator']",98,100,93,yes,yes
145,qtb154z,https://www.apartments.com/600-w-57th-st-new-york-ny/qtb154z/,600 W 57th St,"4,250 - $7,995",2 - 4,1 - 2,"725 - 1,400 sq ft","About 600 W 57th St New York, NY 10019 Features & Amenities Attended Lobby FT Doorman Hi Rise Post War Roof Deck Elevator Children's Playroom Fitness Center Rooftop Terrace On-Site Parking Outdoor Entertainment Space Laundry Room In-Unit Washer/Dryer Bike Room Pet Grooming / Pet Services Screening Room Sports Court Terraces / Balconies 600 W 57th St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","600 W 57th St, New York, NY 10019 – Hell's Kitchen","['In Unit Washer & Dryer', 'Smoke Free', 'Dishwasher', 'Laundry Facilities', 'Doorman', 'Elevator', 'Fitness Center', 'Deck']",95,100,81,yes,yes
146,x2t7rnm,https://www.apartments.com/424-w-53rd-st-new-york-ny/x2t7rnm/,424 W 53rd St,"5,800",3,2,930 sq ft,"About 424 W 53rd St New York, NY 10019 An amazing luxury building in prime midtown west * beautiful lobby * 24 hr doorman concierge * free gym * stunning roof deck * close to central park & Columbus circle/ 9th ave.  NO FEE 424 W 53rd St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","424 W 53rd St, New York, NY 10019 – Hell's Kitchen","['Air Conditioning', 'Heating', 'Cable Ready', 'Dishwasher', 'Granite Countertops', 'Kitchen', 'Microwave', 'Refrigerator', 'Hardwood Floors', 'Views', 'Laundry Facilities', 'Doorman', 'Concierge', 'Elevator', 'Fitness Center', 'Deck']",100,100,93,yes,yes
147,0zxzsp0,https://www.apartments.com/106-central-park-s-new-york-ny-unit-11m/0zxzsp0/,106 Central Park S Unit 11M,"6,000",2,2,"1,180 sq ft","About 106 Central Park S New York, NY 10019 106 Central Park S is a condo located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","106 Central Park S, New York, NY 10019 – Central Park South","['In Unit Washer & Dryer', 'Air Conditioning', 'Smoke Free', 'Dishwasher', 'Stainless Steel Appliances', 'Pantry', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Dining Room', 'Built-In Bookshelves', 'Crown Molding', 'Laundry Facilities', 'Elevator']",99,100,79,,
148,kfqmmrb,https://www.apartments.com/346-w-56th-st-new-york-ny-unit-2d/kfqmmrb/,346 W 56th St Unit 2D,"6,750",1,1,900 sq ft,"About 346 W 56th St New York, NY 10019 NO BROKER FEE - RENT IS NEGOTIABLE  Qualified GUARANTOR ok ONE BLOCK CENTRAL PARK ONE BLOCK WHOLEFOODS 700+ CREDIT SCORE AND GUARANTOR IS REQUIRED 1 BR IN COOPERATIVE - COOPERATIVE APPROVAL REQUIRED  Huge Very Sunny 1 BR, 1BA - loft like living area with 12 ft hi ceiling  This fully renovated 1BR apartment in a luxurious, elevatored building, near central park has it all. Recently renovated, including installed extensive built in floor to ceiling modern closets, the apartment is impeccable and huge, approximately 900sf. A 2nd floor unit with huge 10 ft high windows, the apartment is cheerful, bright and sunny all day. The apartment presents a beautiful, captivating view of gently swaying treetops and impeccably maintained scenery. The bedroom has French doors. The modern kitchen is newly remodeled with modern chef style cabinetry, lighting and countertops. The living room is huge, loft like with 14 foot ceilings. The bathroom is new and marble. The bedroom (about 9x10) can easily fit a queen size bed plus small bedroom furnishings. Each room has beautiful wood floors throughout. The apartment is situated in a well maintained cooperative with extensive grounds and on site laundry room. The condominium is exquisitely located in 1 block to Central Park which has extensive children’s playgrounds, promenades, bicycle and running paths, tennis and basketball facilities and softball grounds. The location affords an easy commute to work and play anywhere in Manhattan. The subway is a couple of short blocks away. Parking is readily available. Huge loft like LR 14x20 with 14 ft high ceiling  New Modern Chef Styled Kitchen - Granite countertops - dishwasher New marble bathroom  Huge closets Great lighting Washer dryers in building Bike room 1 block to Central Park 346 W 56th St is a condo located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","346 W 56th St, New York, NY 10019 – Hell's Kitchen","['In Unit Washer & Dryer', 'Dishwasher', 'Granite Countertops', 'Kitchen', 'Hardwood Floors', 'Laundry Facilities']",100,100,90,,
149,501wz0p,https://www.apartments.com/100-w-55th-st-new-york-ny/501wz0p/,100 W 55th St,"7,350",3,2,"1,200 sq ft","About 100 W 55th St New York, NY 10019 Community Recreation Facilities 24 HR Doorman Gym Laundry in Building Live-in Super A stately pre-war building in the heart of midtown, is home to some of Manhattans most beautifully appointed luxury apartments. The classic pre-war residences provide tenants with 9 high ceilings, restored plaster moldings and beams, marble baths, entry foyers and many closets including huge walk-ins. Most recent refurbishment includes thermopane windows for superior sound insulation. Many homes also offer separate service entrances, wood burning fireplaces with marble hearths. Kitchens have granite counters and a top of the line stainless steel appliances. Penthouses offer stunning views of Central Park. The building provides its residents with full white glove services including a 24 hour doorman as well as a helpful concierge. Ideal for those desiring a close to work midtown location and only three blocks from Central Park and just steps to elegant Fifth Avenue and 57th Street shopping and the theater district. 100 W 55th St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","100 W 55th St, New York, NY 10019 – Central Park South","['In Unit Washer & Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Doorman', 'Concierge']",98,100,88,,
150,chz8dfd,https://www.apartments.com/407-w-51st-st-new-york-ny/chz8dfd/,407 W 51st St,"4,500",3,2,900 sq ft,"About 407 W 51st St New York, NY 10019 Midtown West! 3Br/2BA Converted 3 Bedroom / 2 bathroom apartment with high ceilings and hardwood floors available in a new mid-rise building. This well-maintained elevator building is located in Midtown West, one of the most convenient neighborhoods in all of Manhattan. Enjoy the beautiful views of the city skyline from the rooftop deck and explore what Manhattan has to offer. Time’s Square, Columbus Circle, Central Park and the Theater District are all within a short walk. Visit the Intrepid Museum by the pier. The building is also located near major subway (C,E) and bus lines. 407 W 51st St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","407 W 51st St, New York, NY 10019 – Hell's Kitchen","['Air Conditioning', 'Smoke Free', 'Dishwasher', 'Hardwood Floors', 'Laundry Facilities', 'Elevator', 'Deck']",100,100,94,yes,yes
151,2y0h6xb,https://www.apartments.com/345-w-58th-st-new-york-ny-unit-9c/2y0h6xb/,345 W 58th St Unit 9C,"4,800",2,1,"1,100 sq ft","About 345 W 58th St New York, NY 10019 Steps from Columbus Circle, this community is situated between 58th and 59th Street, to the west of Columbus Circle Time Warner Center, between 8th and 9th avenue. This 1100 sf apartment features 1 large bedroom with north and east exposures, wooden floor, and another smaller bedroom room, one big walk-in closet and the magnificent view of the large garden between 58th Street and 59th Street buildings. The huge living room also has one large closet, the big area right outside of kitchen. And the view is just breathtaking. Kitchen area is also deep with extra pantry space; gas range, dishwasher, microwave, enough cabinets all furnish this functional yet spacey corner of the apartment. Gym and laundry available on site. 24 hour security guards. Furnished or unfurnished. Credit check, income and asset check are necessary. Available from mid December. Lease term 1 year minimum. Broker fee applies. Leon Ye,  Oxford Property Group. 646  641 147eight 345 W 58th St is a condo located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","345 W 58th St, New York, NY 10019 – Lincoln Square","['Air Conditioning', 'Smoke Free', 'Dishwasher', 'Pantry', 'Kitchen', 'Microwave', 'Range', 'Walk-In Closets', 'Furnished', 'Laundry Facilities', 'Furnished Units Available', 'Elevator', 'Fitness Center', 'Gated']",100,100,87,yes,yes
152,cjqqy1g,https://www.apartments.com/747-10th-ave-new-york-ny-unit-38b/cjqqy1g/,747 10th Ave Unit 38B,"3,000",2,1,700 sq ft,,"747 10th Ave, New York, NY 10019 – Hell's Kitchen",[],99,100,90,,
153,87s4bx2,https://www.apartments.com/2-columbus-ave-new-york-ny-unit-15b/87s4bx2/,2 Columbus Ave Unit 15B,"6,395",2,3,,"About 2 Columbus Ave New York, NY 10023 Elegance abounds in this Mint 2 Bed 2.5 bath home located at 2 Columbus Avenue apartment 15B. Bathed in sunny Eastern and Northern exposures this thoughtfully designed layout includes a gracious foyer, an over-sized living / dining room with floor to ceiling corner window, a fully equipped granite kitchen with pass through, 2 generously sized bedrooms with full en-suite marble baths, and a marble powder room with a full size washer and vented dryer. The over sized master suite has an en-suite marble bath with tub and separate glass enclosed stall shower. Complimenting this are high ceilings, over-sized windows, new wood floors and tons of custom outfitted closets.Two Columbus is perfectly situated just a stones throw from Central Park, Lincoln Center, and Columbus Circle featuring Whole Foods, Equinox Health Club, Jazz at Lincoln Center and loads of shopping. This premier location is equally suited for a comfortable primary residence or pied-a-terre, is convenient to all public transport and a rich array of cultural institutions including MOMA, Carnegie Hall, Broadway Theaters and an amazing cluster of top restaurants including Jean-Georges, Per Se, Masa, Bouchon Bakery, Porter House, Boulud Sud and Marea to name a few.This boutique, pet friendly Condominium located at 2 Columbus Avenue has an intimate feel with a full service White-Glove Staff including live in Resident Manager, full time Handyman, Doorman and Concierge. Building amenities include a fully equipped fitness center now featuring the Peloton Exercise Bike, a bicycle stroller room and personal storage. This home offers the best of all worlds. Schedule your showing today! 2 Columbus Ave is a condo located in Manhattan County, the 10023 ZIP Code, and the New York City Geographic District # 2 attendance zone.","2 Columbus Ave, New York, NY 10023 – Lincoln Square","['In Unit Washer & Dryer', 'Washer/Dryer Hookup']",100,100,86,yes,yes
154,bd1lpw8,https://www.apartments.com/1414-6th-ave-new-york-ny-unit-ph11/bd1lpw8/,1414 6th Ave Unit PH11,"35,000",3,3.5,,"About 1414 6th Ave New York, NY 10019 Welcome home to one of the most famous addresses in the world, The Plaza! Upon entering this grand duplex penthouse, one is immediately amazed by the scale of the rooms and natural light. This 2,900 sq ft residence has 3 gracious bedrooms with en-suite baths, 2 powder rooms, 2 wood-burning fireplaces, and a unique 400 sq ft terrace! On the 20th floor, the massive almost 700 sq ft great room is the perfect spot to relax or entertain! Here you will find plenty of room for living and dining with tons of natural light from the wall of east facing windows! The kitchen features top of the line appliances - including wine fridge, Viking fridge/freezer, Viking stove, and Miele dishwasher. Also on the main level, a secondary primary suite with dressing area and 5 fixture bath can be found. Upstairs on the 21st floor, the top floor of The Plaza, you are greeted by the spacious landing which separates the 2 additional bedrooms and gives access to the private terrace. The primary bedroom suite is outfitted with a custom dressing room and closets, wood-burning fireplace, and a large en-suite 5 fixture windowed marble bathroom - the perfect sanctuary to start or end your day! The 400 sq ft terrace can be accessed from both upstairs bedrooms and the landing - making it convenient for guests any time of day to enjoy some fresh air and the views. The legendary Plaza offers a prestigious lifestyle at the premier Manhattan address. This world-class structure was built in 1905 by Henry J. Hardenberg resembling a French Renaissance Chateau, and is a Historic National Landmark that has been called home by some of New York's most elite. The Plaza residences enjoy hotel-style services and amenities, from concierge and butler service to 24-hour in-room dining, twice-daily housekeeping, plus access to The Palm Court, Plaza Food Hall, Champagne Bar, Rose Club, Warren-Tricomi Salon, Grand Ballroom, Terrace Room, and luxury retail shops. Experience Manhattan's premier living destination, steps from Central Park, glamorous Fifth Avenue shopping, internationally-acclaimed fine dining, and the best of New York City 1414 6th Ave is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 3 attendance zone.","1414 6th Ave, New York, NY 10019 – Central Park West","['In Unit Washer & Dryer', 'Washer/Dryer Hookup', 'Balcony']",99,100,83,yes,yes
155,3gxe9hd,https://www.apartments.com/635-w-59th-st-new-york-ny-unit-309/3gxe9hd/,635 W 59th St Unit 309,"9,424",2,2,,"About 635 W 59th St New York, NY 10019 Waterline Square Luxury Rentals offer unparalleled high quality, timeless design with spacious, light-filled layouts, and breathtaking views. Featuring state-of-the-art MERV-13 multi-filter systems that filter fresh air into each home and public spaces. These top-of-the-line filters are specifically designed to prevent air recirculation and air migration, thus ensuring that residents receive the freshest air at all times.Three Waterline #309 is a northeast-facing two-bedroom, two-bathroom with stunning Waterline Park views. The entry foyer leads to the living and dining room featuring an open kitchen including a waterfall island, wine refrigerator, fully-vented range hood, waste disposal, and an appliance package designed by Bosch. The residence features a vented washer/dryer, making it a truly unique and elevated offering.Spanning nearly five acres and built around a new three-acre landscaped park, Waterline Square is the culmination of a thriving riverfront neighborhood 25 years in the making, where Midtown meets the Upper West Side.Residents will have a life that transcends expectations with over 100,000 square feet of sports, leisure, and lifestyle amenities including an indoor tennis court, basketball court, squash court, soccer field, half-pipe skate park, 25m lap pool, kid's pool, steam rooms, saunas, state of the art gym, yoga studio, pilates studio, boxing studio, rock climbing wall, playroom, gardening studio, recording studio, art studio, bowling alley, golf simulator, and dog playground.Waterline Square will be home of the first-ever experiential food hall by Cipriani, as well as Empellon, by James Beard-nominated chef, Alex Stupak. 635 W 59th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 3 attendance zone.","635 W 59th St, New York, NY 10019 – Lincoln Square","['In Unit Washer & Dryer', 'Washer/Dryer Hookup', 'Air Conditioning']",88,100,87,yes,yes
