,id,link,name,rent,bedrooms,bathrooms,size,description,address,features,walk score,transit score,bike score,dogs_allowed,cats_allowed
191,6evx35t,https://www.apartments.com/340-e-51st-st-new-york-ny/6evx35t/,340 E 51st St Unit 4-J,"4,250",Studio,1,,"About 340 E 51st St New York, NY 10022 Avoid all the hassles of renting unfurnished by opting for our move-in ready, furnished apartments for flexible stays of a month, year or even longer. We offer custom pricing for any duration. Rates may vary upon exact move in and move out dates. Book now the lowest rate for a 12+ months lease at $4,250 / mo. Indicative prices/duration: 6 months lease: from $4,850 / mo 3 months lease: from $4,960 / mo 2 months lease: from $5,080 / mo 1 month lease: from $5,440 / mo *Prices quoted are: (1) based on moving in the first day the unit becomes available, (2) applicable only if billed upfront; can be higher if billed in multiple payments, and (3) exclusive of any taxes (applicable only for leases below 180 days) or utilities. Follow the link to book online! https://www.theblueground.com/furnished-apartments-new-york-usa/midtown-midtown-east-712?utm_source=classified-5 Feel at home wherever you choose to live with Blueground. You'll love this sophisticated Midtown East furnished studio apartment with its modern decor, fully equipped kitchen, and bright living room with great views. Ideally located, you're close to all the best that Midtown has to offer! (#NYC712) Designed With You In Mind Thoughtfully designed with bespoke finishes, modern furnishings, and a fully-equipped kitchen, you'll enjoy that 'I'm home' feeling with this Blueground apartment. Whether you're lounging in your comfortable living room streaming the latest and greatest entertainment on the smart TV or premium wireless speaker, or getting some well-earned rest on the superior quality mattress with luxury linens, you'll fall in love with everything this Midtown East apartment has to offer. Sleeping Arrangements Queen Bed, 63in/160cm Amenities Building amenities unique to this studio apartment include an on-site: - Doorman- In-Building Laundry- Pet Friendly- Gym- Courtyard- Elevator Arrival And Ongoing Support The entire apartment is yours to enjoy! You'll either be personally greeted by a Blueground team member or given self check-in instructions. Throughout your stay, you'll have access to our Client Experience team through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps. We'll share all details upon confirmation of your stay. A Few Things To Note Building amenities may have an extra cost. This Blueground apartment can be booked for a minimum of one month, to a year or more. Our pet policy outlines the weight limit and breed restrictions, along with related fees. Brokers CYOF As guidelines evolve around COVID-19, certain community amenities may have temporarily restricted access and our prices are updated to reflect this. We take great pride in ensuring every photo displayed is shot in our own apartments with our actual furnishings. That said, we regularly refresh our decor and furniture arrangement, which may differ from what's pictured. 340 E 51st St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","340 E 51st St, New York, NY 10022 – Turtle Bay",[],99,100,79,yes,yes
192,wb1bxmh,https://www.apartments.com/405-e-56th-st-new-york-ny/wb1bxmh/,405 E 56th St,"3,200",1,1,800 sq ft,"About 405 E 56th St New York, NY 10022 Spacious and bright Huge 1br/ convertible to 2BR is ready to be your charming home. Glorious huge bedroom is filled with natural light. ___ PRIVATE TERRACE ___ Bounteous closets and phenomenal size windows. Hardwood flooring throughout. Separate renovated kitchen with a full size stainless steel appliances, a dishwasher. Doorman, Elevator, Laundry building. Pets are welcome. The building is located in the most demanding area of Midtown East; close to Central Park, shopping and the exclusive restaurants. Available immediately. For more information about this or any other apartments that fit your criteria, call /text/ email Ekaterina. 405 E 56th St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","405 E 56th St, New York, NY 10022 – Sutton Place","['Smoke Free', 'Dishwasher', 'Stainless Steel Appliances', 'Kitchen', 'Hardwood Floors', 'Laundry Facilities', 'Doorman', 'Elevator', 'Gated']",99,100,0,yes,yes
193,zttq7nz,https://www.apartments.com/425-e-52nd-st-new-york-ny/zttq7nz/,425 E 52nd St,"4,995",3,1.5,"1,000 sq ft","About 425 E 52nd St New York, NY 10022 MASSIVE 3BDR/1.5Bath_STUNNING CITY VIEWS_DOORMAN**NO FEE** Spacious flex 3BDR unit with 1.5Bath North facing apartment with STUNNING WATER views of the East River, the 59th Street Bridge and NYC, seen through large bay windows that fill the rooms with SUNLIGHT Hardwood flooring IMMENSE Closest and Storage space Full kitchen with every appliance King/Queen size bedrooms 1.5 Bathrooms Apartment has the added luxury of individually controlled through the wall AC and heat (rare in nyc!). BUILDING Features: concierge, 24 hour doorman attended lobby, with additional security at night, full service garage on site, valet and 24-hour video security, large in-building laundry room, a dry cleaning service, garden Pets welcome! 425 E 52nd St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","425 E 52nd St, New York, NY 10022 – Turtle Bay","['Kitchen', 'Hardwood Floors', 'Bay Window', 'Laundry Facilities', 'Doorman', 'Concierge', 'Dry Cleaning Service', 'Storage Space', 'Gated']",97,100,70,,
194,1rjl515,https://www.apartments.com/342-e-44th-st-new-york-ny/1rjl515/,342 E 44th St,"2,495",Studio,1,450 sq ft,"About 342 E 44th St New York, NY 10017 NO FEE and 1 MONTH FREE! Have a wonderful NYC stay in this lovely and spacious Studio apartment. Recently renovated studio features a marble bathroom, washer & dryer, and granite kitchen with stainless steel appliances, wine cooler, and dishwasher. Unit is accented by wide plank oak flooring, exposed brick, and recessed pinpoint halogen lighting. Located within Midtown East, the apartment is near great shopping and restaurants, including Bloomingdales and Hide-chan Ramen. Short walk to public transportation including the 6, E, & M subway lines in addition to the M15 Selectbus Service. Contact me today for a video and to schedule a viewing!250E50 342 E 44th St is an apartment located in Manhattan County, the 10017 ZIP Code, and the attendance zone.","342 E 44th St, New York, NY 10017 – Turtle Bay","['Wi-Fi', 'Smoke Free', 'Kitchen', 'Laundry Facilities', 'Elevator', 'Gated']",100,100,76,yes,yes
195,h7mnwm2,https://www.apartments.com/234-e-49th-st-new-york-ny/h7mnwm2/,234 E 49th St,"6,595",4,2,"1,200 sq ft","About 234 E 49th St New York, NY 10017 EXTRA SPACIOUS True 4 BDR/2 Full Bath /RENOVATED Kitchen/Doorman/GYM/ Residential Lounge *NO FEE*  Amazing 4BDR/2Bath, this apartment features stainless steel appliances, dishwasher, granite counter tops, opened style kitchen, marble tiled bathroom, large windows that bring tons of natural light. Located in the one of Midtown's premier, full service, luxury rental buildings. Very convenient location, just steps away from Grand Central Station and the 4/5/6 and S subway lines. Pets are Ok  **Showings by appointment only** 234 E 49th St is an apartment located in Manhattan County, the 10017 ZIP Code, and the attendance zone.","234 E 49th St, New York, NY 10017 – New York","['Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Laundry Facilities', 'Doorman', 'Lounge', 'Gated']",100,100,81,yes,yes
196,mpq264k,https://www.apartments.com/47-w-55th-st-new-york-ny-unit-2/mpq264k/,47 W 55th St Unit # 2,"5,500",2,1,900 sq ft,"About 47 W 55th St New York, NY 10019 Amazing Huge loft ~ work Live situation, can be a share or an Office space . On a second floor walk up building , high ceilings , amazing location 55 Street between 5th and 6th avenue. Broker's Fee applies. 47 W 55th St is a condo located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","47 W 55th St, New York, NY 10019 – Midtown Center","['Smoke Free', 'Furnished']",98,100,84,yes,yes
197,jfxcyq6,https://www.apartments.com/135-e-54th-st-new-york-ny/jfxcyq6/,135 E 54th St,"3,695 - $4,995",2 - 3,1,750 - 900 sq ft,"About 135 E 54th St New York, NY 10022 >>>STUNNING Multi Level 3Bed + Elev + Laundry + D/W**RENOVATED Nicely renovated 3 bedroom loft-like TRIPLEX in elevator, laundry building minutes to subway, shopping, night life and dining! Your new home boasts huge picture windows with City views, Balcony, hardwood floors throughout *Reduced negotiable fee* 135 E 54th St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","135 E 54th St, New York, NY 10022 – Midtown East","['Hardwood Floors', 'Laundry Facilities', 'Elevator', 'Gated', 'Balcony']",98,100,83,,
198,btx6g6c,https://www.apartments.com/330-e-38th-st-new-york-ny/btx6g6c/,330 E 38th St,"6,995",4,2,"1,300 sq ft","About 330 E 38th St New York, NY 10016 Corner convertible 4 Bedroom, 2 bathrooms with windows in every bedroom and living room. Triple exposure with East River and Empire State building views. Southern Expo will guarantee light throughout the day. Rarely available line in the building. Features king size bedrooms, gourmet kitchen ,large living room, 2 marble tile bath (can be accessed by all 4 bedrooms). Washer & dryer in the apartment BUILDING Features: Expansive rooftop sundeck with stunning views of Manhattan skyline 24-hour doorman, live-in super Residents Lounge Fitness Room and Yoga Room Lobby Lounge Bike Storage **NO FEE** 330 E 38th St is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","330 E 38th St, New York, NY 10016 – Bryant Park","['In Unit Washer & Dryer', 'Kitchen', 'Doorman', 'Lounge', 'Bike Storage', 'Gated', 'Sundeck']",96,100,85,,
199,w2nvlvj,https://www.apartments.com/211-e-53rd-st-new-york-ny/w2nvlvj/,211 E 53rd St,"4,895",3,2,950 sq ft,"About 211 E 53rd St New York, NY 10022 >>>GORGEOUS flex 3BDR/2BATH_PRIME LOCATION_QUEEN/Full SIZE BDRS all with Windows 211 E 53rd St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","211 E 53rd St, New York, NY 10022 – Midtown East","['Kitchen', 'Laundry Facilities', 'Gated']",100,100,80,,yes
200,1sbyzt7,https://www.apartments.com/240-e-50th-st-new-york-ny/1sbyzt7/,240 E 50th St,"6,395",4,2,"1,300 sq ft","About 240 E 50th St New York, NY 10022 BRAND NEW 4BDR/2BATH_WD in unit_PRIME MIDTOWN Apartment features East & West exposure, 3 balconies, 2 marble bathrooms, washer & dryer, and granite kitchen with stainless steel appliances, wine cooler, and dishwasher. Unit is accented by wide plank oak flooring, exposed brick, and recessed pinpoint halogen lighting.  LOCATION. Located within Midtown East, the apartment is near great shopping and restaurants, including Bloomingdales. Short walk to public transportation including the 6, E, & M subway lines in addition to the M15 Selectbus Service. 240 E 50th St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","240 E 50th St, New York, NY 10022 – Midtown East","['In Unit Washer & Dryer', 'Dishwasher', 'Stainless Steel Appliances', 'Kitchen', 'Gated']",100,100,81,,
201,neypdkp,https://www.apartments.com/240-e-45th-st-new-york-ny/neypdkp/,240 E 45th St,"4,995",3,1,"1,000 sq ft","About 240 E 45th St New York, NY 10017 ** TRUE 3 BEDROOM ~ RENOVATED!! ~ MASSIVE!! ** True 3 bedroom 1 bath Large living space Queen sized bedrooms Renovated Updated kitchen Exposed brick BUILDING AMENITIES: Virtual doorman, On site laundry facility 240 E 45th St is an apartment located in Manhattan County, the 10017 ZIP Code, and the attendance zone.","240 E 45th St, New York, NY 10017 – Midtown East","['Kitchen', 'Laundry Facilities', 'Doorman', 'Gated']",100,100,77,yes,yes
202,4swyc3k,https://www.apartments.com/303-e-43rd-st-new-york-ny/4swyc3k/,303 E 43rd St,"2,940 - $6,900",Studio - 4,1 - 2.5,"540 - 1,600 sq ft","About 303 E 43rd St New York, NY 10017 No Broker Fee***24HR doorman** ***Elevator*** ***Bike Room*** ***Concierge**** ***Laundry in Building*** ***Live-in Super*** ***Dishwasher**** ***OUTDOOR SPACE*** ***Garden*** HUGE 4 BEDROOM AND 2.5 BATH WITH BEAUTIFULLY OVER-SIZED DESIGNED WINDOWS IN EVERY ROOM. 24 HOUR DOORMAN AND LAUNDRY ROOM INCLUDED! Don't forget about the hard-wood floor with 9"" ceiling and a ton of natural lighting. Super-sized kitchen is equipped with stainless steel appliances, granite counter-tops and plenty of cabinet space. Each bedroom can fit full-to-king sized beds with windows and A/C in each room with plenty of closet space, one of the bedrooms is en-suite with its own bathroom and lots of closet space. Living room after flexed can easily fit an L couch, breakfast table, dinning table, and lots more living-space. Prime location, Steps to grand central station. A MUST SEE!! I am around 24/7 for any questions and inquires. 303 E 43rd St is an apartment located in Manhattan County, the 10017 ZIP Code, and the attendance zone.","303 E 43rd St, New York, NY 10017 – Turtle Bay","['Air Conditioning', 'Dishwasher', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Refrigerator', 'Hardwood Floors', 'Laundry Facilities', 'Doorman', 'Concierge', 'Elevator', 'Deck']",100,100,77,yes,yes
203,ndevvrq,https://www.apartments.com/405-e-58th-st-new-york-ny/ndevvrq/,405 E 58th St,"4,995",3,1,"1,000 sq ft","About 405 E 58th St New York, NY 10022 FANTASTIC MASSIVE 3BDR_BRAND NEW RENO Fabulous, high-floor, two-bedroom/one bath home with views - easy flex 3; features our newest renovations. Price reflects net effective rent of 1 month free on a 12-month lease (gross rent is $4,995). **NO FEE** 405 E 58th St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","405 E 58th St, New York, NY 10022 – Sutton Place","['Laundry Facilities', 'Gated']",100,100,81,yes,yes
204,2jxhlxc,https://www.apartments.com/57-w-58th-st-new-york-ny-unit-phd/2jxhlxc/,57 W 58th St Unit PHD,"3,990",1,1,750 sq ft,"About 57 W 58th St New York, NY 10019 This centrally located furnished one bedroom has a working wood burning fire place and plenty of light. There is a washer and drier in the unit. 57 W 58th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 2 attendance zone.","57 W 58th St, New York, NY 10019 – Midtown Center","['Smoke Free', 'Fireplace', 'Views', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator']",98,100,64,yes,yes
205,p2x29cv,https://www.apartments.com/438-w-52nd-st-new-york-ny/p2x29cv/,438 W 52nd St,"4,800",3,1,"1,000 sq ft","About 438 W 52nd St New York, NY 10019 ***NO FEE*** ***1-2 MONTHS FREE***  ***Virtual tour available upon request*** Gorgeous fully renovated 3 bedroom apartment with marble bathroom, washer & dryer, granite kitchen with stainless steel appliances, wine cooler, and dishwasher. Unit is accented by wide plank oak flooring, exposed brick, and recessed pinpoint halogen lighting. Available for immediate occupancy. Located just steps from great shopping in the Theatre District, restaurants including Blue Ribbon and Baked by Melissa. Conveniently located around the corner from the M11 and M50 bus lines. I am around 24/7 for any questions and inquires. For a private viewing please contact Max 438 W 52nd St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","438 W 52nd St, New York, NY 10019 – Turtle Bay","['In Unit Washer & Dryer', 'Dishwasher', 'Stainless Steel Appliances', 'Kitchen']",97,100,70,yes,yes
206,l5tqgbg,https://www.apartments.com/54-56th-w-st-new-york-ny/l5tqgbg/,54 56th W St,"3,350",1,1,780 sq ft,"About 54 56th W St New York, NY 10019 ~ NO FEE ~ Hot desirable NYC location /// walk to all: trains / park / restaurants / shopping / cafes / bars. large renovated 1 bedroom apartment /// private balcony overlooking the city /// high ceilings /// exposed brick /// kitchen with all stainless steel appliances /// large bedroom This beautiful apartment is just one of many I have available for rent in the area and I am happy to show you them at a time convenient to you. 54 56th W St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","54 56th W St, New York, NY 10019 – Midtown East","['Stainless Steel Appliances', 'Kitchen', 'Laundry Facilities', 'Balcony']",98,100,87,yes,yes
207,vxbb53f,https://www.apartments.com/305-e-47th-st-new-york-ny/vxbb53f/,305 E 47th St,"8,000",4,3,"1,650 sq ft","About 305 E 47th St New York, NY 10017 24HR Doorman building with a gym located around grand central/midtown east ** lively neighborhood close to the best bars/ restaurants/ shopping midtown has to offer... 305 E 47th St is an apartment located in Manhattan County, the 10017 ZIP Code, and the attendance zone.","305 E 47th St, New York, NY 10017 – Turtle Bay","['High Speed Internet Access', 'Wi-Fi', 'In Unit Washer & Dryer', 'Air Conditioning', 'Heating', 'Cable Ready', 'Trash Compactor', 'Storage Units', 'Dishwasher', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Hardwood Floors', 'Views', 'Walk-In Closets', 'Large Bedrooms']",100,100,80,yes,yes
208,9wgv0c7,https://www.apartments.com/238-e-53rd-st-new-york-ny/9wgv0c7/,238 E 53rd St,"4,995",3,2,950 sq ft,"About 238 E 53rd St New York, NY 10022 LARGE 4 BEDROOM/2BATH Duplex w PRIVATE GARDEN APARTMENT Features: - 3 Queen sized bedrooms + Home Office/Den that can be used as 4th bedroom  - Spacious Living space - Private Garden - Excess Closet Space for personal belongings - Updated Marble Bathrooms - Large Kitchen w/ Dishwasher BUILDING. Very well maintained walk-up building in the heart of the Midtown East. 238 E 53rd St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","238 E 53rd St, New York, NY 10022 – Midtown East","['Dishwasher', 'Kitchen', 'Office', 'Den', 'Laundry Facilities', 'Gated']",99,100,80,,yes
209,ddgmg5j,https://www.apartments.com/330-e-57th-st-new-york-ny/ddgmg5j/,330 E 57th St,"3,700 - $5,800",1 - 2,1 - 2,"700 - 1,200 sq ft","About 330 E 57th St New York, NY 10022 Located near Sutton Place, the building features Midtown and East River views, and many residences offer balconies. Conveniently located in the heart of midtown east near all major transportation as well as numerous shopping and dining options. 330 E 57th St is an apartment located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","330 E 57th St, New York, NY 10022 – Midtown East","['Heating', 'Smoke Free', 'Storage Units', 'Tub/Shower', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Tile Floors', 'Dining Room', 'Crown Molding', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet']",100,100,79,yes,
210,je4cq45,https://www.apartments.com/200-e-58th-st-new-york-ny-unit-14b/je4cq45/,200 E 58th St Unit 14B,"3,300",1,1,750 sq ft,"About 200 E 58th St New York, NY 10022 Huge one bedroom with spacious living room and dining room. Building has security personnel, elevator and laundry. No broker fee. Sorry no pets. 200 E 58th St is a condo located in Manhattan County, the 10022 ZIP Code, and the attendance zone.","200 E 58th St, New York, NY 10022 – Midtown East","['Dishwasher', 'Dining Room', 'Elevator']",100,100,80,,
211,2jv60gb,https://www.apartments.com/135-e-54th-st-new-york-ny-unit-7g/2jv60gb/,135 E 54th St Unit 7G,"3,400",1,1,,"About 135 E 54th St New York, NY 10022 Spacious one bedroom, one bathroom condo in the heart of Mid-town. This updated apartment has generous proportions and is perfect for entertaining or working from home! A gracious foyer leads to an open living and dining area. The extra-large bedroom can accommodate a king-sized bed and additional furniture. The eat-in, windowed kitchen offers Stainless Steele appliances as well as a space for a bar stool area. Ample closet space, including a walk-in closet, complements the apartment. The Lex54 was designed by the famed architect Rosario Candela. It is near all major transportation, and the best restaurants, shopping and cultural centers that New York has to offer. Building amenities include a full-time doorman, live in super, central laundry, storage and bike room. Sorry, no pets. 135 E 54th St is a condo located in Manhattan County, the 10022 ZIP Code, and the New York City Geographic District # 2 attendance zone.","135 E 54th St, New York, NY 10022 – Midtown Center","['Smoke Free', 'Fireplace', 'Dishwasher', 'Kitchen', 'Laundry Facilities', 'Concierge', 'Elevator']",98,100,83,,
212,nr30yeq,https://www.apartments.com/685-1st-ave-new-york-ny/nr30yeq/,685 1st Ave. Unit 8E,"7,900",2,2,,"About 685 1st Ave. New York, NY 10016 We are offering private, by appointment, virtual presentations and on-site tours 7 days a week. To schedule your appointment, please contact the 685 First Avenue leasing team and learn more about our current showing protocol.Residence 8E is a two-bedroom with city views. Ceilings close to nine feet with floor-to-ceiling windows allow for maximum openness and natural light. White oak floors are found in all residences and open kitchens boast white Caesarstone quartz counters, Grohe polished fixtures and Bosch appliances clad in custom-crafted Italian white lacquer. Spacious bathrooms feature Carrara marble stone floors and white Thassos marble stone walls which complement the Grohe & Dornbracht polished chrome fixtures and custom Italian vanity. Each residence is equipped with a high performance, multi-zoned heating and cooling system for individual year-round climate control. Select residences offer private outdoor space with panoramic city views.685 First Avenue is situated in a prominent Manhattan location on First Avenue between East 39th and East 40th Streets. Brought to you by the renowned Solow Building Company, this iconic 43-story tower is clad in black glass, a Solow trademark. The 43-story, 460-foot high residential tower is comprised of 408 studio-to-three-bedroom rental residences on the 3rd through 27th floor, including a collection of oversized loft residences. Located just south of the United Nations Headquarters along the East River, residences feature breathtaking views of New York City and the riverfront. One of its most distinguishing features - a clear glass cut-out on the 28th and 29th floors - lights up at night and is visible from across the river. The western facade is defined by a glass screen that provides privacy for residence balconies while still allowing abundant natural light to fill the interior space.Residents of 685 First Avenue will enjoy the highest level of service from the moment they arrive. Whether entering from First Avenue through the grand East Atrium adorned in travertine, or the discreet direct entry from the onsite parking garage, the building has been carefully designed for the ultimate convenience and luxury. The amenities suite has been designed with soaring ceiling heights and naturally lit spaces to promote residents' health and wellness, including a 70' indoor lap pool with steam and sauna and expansive fitness center with private training studio. Residents can also enjoy thoughtfully curated entertaining spaces featuring a billiards and games lounge, catering kitchen, private dining, screening room, and playroom.685 First Avenue transforms the East River skyline and brings a new standard of luxury living to Midtown East. 685 1st Ave. is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","685 1st Ave., New York, NY 10016 – Murray Hill",[],99,100,65,yes,yes
213,03fgnd0,https://www.apartments.com/685-1st-ave-new-york-ny/03fgnd0/,685 1st Ave. Unit 12E,"8,100",2,2,,"About 685 1st Ave. New York, NY 10016 We are offering private, by appointment, virtual presentations and on-site tours 7 days a week. To schedule your appointment, please contact the 685 First Avenue leasing team and learn more about our current showing protocol.Residence 12E is a two-bedroom with city views. Ceilings close to nine feet with floor-to-ceiling windows allow for maximum openness and natural light. White oak floors are found in all residences and open kitchens boast white Caesarstone quartz counters, Grohe polished fixtures and Bosch appliances clad in custom-crafted Italian white lacquer. Spacious bathrooms feature Carrara marble stone floors and white Thassos marble stone walls which complement the Grohe & Dornbracht polished chrome fixtures and custom Italian vanity. Each residence is equipped with a high performance, multi-zoned heating and cooling system for individual year-round climate control. Select residences offer private outdoor space with panoramic city views.685 First Avenue is situated in a prominent Manhattan location on First Avenue between East 39th and East 40th Streets. Brought to you by the renowned Solow Building Company, this iconic 43-story tower is clad in black glass, a Solow trademark. The 43-story, 460-foot high residential tower is comprised of 408 studio-to-three-bedroom rental residences on the 3rd through 27th floor, including a collection of oversized loft residences. Located just south of the United Nations Headquarters along the East River, residences feature breathtaking views of New York City and the riverfront. One of its most distinguishing features - a clear glass cut-out on the 28th and 29th floors - lights up at night and is visible from across the river. The western facade is defined by a glass screen that provides privacy for residence balconies while still allowing abundant natural light to fill the interior space.Residents of 685 First Avenue will enjoy the highest level of service from the moment they arrive. Whether entering from First Avenue through the grand East Atrium adorned in travertine, or the discreet direct entry from the onsite parking garage, the building has been carefully designed for the ultimate convenience and luxury. The amenities suite has been designed with soaring ceiling heights and naturally lit spaces to promote residents' health and wellness, including a 70' indoor lap pool with steam and sauna and expansive fitness center with private training studio. Residents can also enjoy thoughtfully curated entertaining spaces featuring a billiards and games lounge, catering kitchen, private dining, screening room, and playroom.685 First Avenue transforms the East River skyline and brings a new standard of luxury living to Midtown East. 685 1st Ave. is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","685 1st Ave., New York, NY 10016 – Murray Hill",['Balcony'],99,100,65,yes,yes
214,7mjkb0w,https://www.apartments.com/111-e-56th-st-new-york-ny-unit-1000/7mjkb0w/,111 E 56th St Unit 1000,"15,000",2,2.5,,"About 111 E 56th St New York, NY 10022 Live the life of luxury when staying at The Lombardy. Built in 1926 by William Randolph Hearst, The Lombardy Hotel has been home to legends such as Elizabeth Taylor & Richard Burton, Richard Rodgers & Dorothy Belle Feiner. This newly renovated, oversized two bedroom, two and a half bath apartment with a private terrace is beautifully furnished and ready to go for monthly short term rentals.Hotel services include Doorman, Bell Man and Front Desk services, Fitness Center, Business Center, Nico's Beauty Salon and valet parking. Housekeeping is available for an extra fee. The Lombardy Hotel is situated in the heart of Park Avenue / Mid-Town East, close to fine dining, shopping, art galleries and the Theatre District. There is no board approval. 111 E 56th St is a condo located in Manhattan County, the 10022 ZIP Code, and the New York City Geographic District # 2 attendance zone.","111 E 56th St, New York, NY 10022 – Central Park South",[],98,100,86,yes,yes
215,r01qpf1,https://www.apartments.com/685-1st-ave-new-york-ny/r01qpf1/,685 1st Ave. Unit 15J,"4,560",Studio,1,,"About 685 1st Ave. New York, NY 10016 We are offering private, by appointment, virtual presentations and on-site tours 7 days a week. To schedule your appointment, please contact the 685 First Avenue leasing team and learn more about our current showing protocol.Residence 15J is a generously proportioned studio. Ceilings close to nine feet with floor-to-ceiling windows allow for maximum openness and natural light. White oak floors are found in all residences and open kitchens boast white Caesarstone quartz counters, Grohe polished fixtures and Bosch appliances clad in custom-crafted Italian white lacquer. Spacious bathrooms feature Carrara marble stone floors and white Thassos marble stone walls which complement the Grohe& Dornbracht polished chrome fixtures and custom Italian vanity. Each residence is equipped with a high performance, multi-zoned heating and cooling system for individual year-round climate control. Select residences offer private outdoor space with panoramic city views.685 First Avenue is situated in a prominent Manhattan location on First Avenue between East 39th and East 40th Streets. Brought to you by the renowned Solow Building Company, this iconic 43-story tower is clad in black glass, a Solow trademark. The 43-story, 460-foot high residential tower is comprised of 408 studio-to-three-bedroom rental residences on the 3rd through 27th floor, including a collection of oversized loft residences. Located just south of the United Nations Headquarters along the East River, residences feature breathtaking views of New York City and the riverfront. One of its most distinguishing features - a clear glass cut-out on the 28th and 29th floors - lights up at night and is visible from across the river. The western facade is defined by a glass screen that provides privacy for residence balconies while still allowing abundant natural light to fill the interior space.Residents of 685 First Avenue will enjoy the highest level of service from the moment they arrive. Whether entering from First Avenue through the grand East Atrium adorned in travertine, or the discreet direct entry from the onsite parking garage, the building has been carefully designed for the ultimate convenience and luxury. The amenities suite has been designed with soaring ceiling heights and naturally lit spaces to promote residents' health and wellness, including a 70' indoor lap pool with steam and sauna and expansive fitness center with private training studio. Residents can also enjoy thoughtfully curated entertaining spaces featuring a billiards and games lounge, catering kitchen, private dining, screening room, and playroom.685 First Avenue transforms the East River skyline and brings a new standard of luxury living to Midtown East. 685 1st Ave. is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","685 1st Ave., New York, NY 10016 – Murray Hill",[],99,100,65,yes,yes
216,7psk8hx,https://www.apartments.com/685-1st-ave-new-york-ny/7psk8hx/,685 1st Ave. Unit 22P,"12,150",3,2,,"About 685 1st Ave. New York, NY 10016 We are offering private, by appointment, virtual presentations and on-site tours 7 days a week. To schedule your appointment, please contact the 685 First Avenue leasing team and learn more about our current showing protocol.Residence 12E is a two-bedroom with city views. Ceilings close to nine feet with floor-to-ceiling windows allow for maximum openness and natural light. White oak floors are found in all residences and open kitchens boast white Caesarstone quartz counters, Grohe polished fixtures and Bosch appliances clad in custom-crafted Italian white lacquer. Spacious bathrooms feature Carrara marble stone floors and white Thassos marble stone walls which complement the Grohe & Dornbracht polished chrome fixtures and custom Italian vanity. Each residence is equipped with a high performance, multi-zoned heating and cooling system for individual year-round climate control. Select residences offer private outdoor space with panoramic city views.685 First Avenue is situated in a prominent Manhattan location on First Avenue between East 39th and East 40th Streets. Brought to you by the renowned Solow Building Company, this iconic 43-story tower is clad in black glass, a Solow trademark. The 43-story, 460-foot high residential tower is comprised of 408 studio-to-three-bedroom rental residences on the 3rd through 27th floor, including a collection of oversized loft residences. Located just south of the United Nations Headquarters along the East River, residences feature breathtaking views of New York City and the riverfront. One of its most distinguishing features - a clear glass cut-out on the 28th and 29th floors - lights up at night and is visible from across the river. The western facade is defined by a glass screen that provides privacy for residence balconies while still allowing abundant natural light to fill the interior space.Residents of 685 First Avenue will enjoy the highest level of service from the moment they arrive. Whether entering from First Avenue through the grand East Atrium adorned in travertine, or the discreet direct entry from the onsite parking garage, the building has been carefully designed for the ultimate convenience and luxury. The amenities suite has been designed with soaring ceiling heights and naturally lit spaces to promote residents' health and wellness, including a 70' indoor lap pool with steam and sauna and expansive fitness center with private training studio. Residents can also enjoy thoughtfully curated entertaining spaces featuring a billiards and games lounge, catering kitchen, private dining, screening room, and playroom.685 First Avenue transforms the East River skyline and brings a new standard of luxury living to Midtown East. 685 1st Ave. is an apartment located in Manhattan County, the 10016 ZIP Code, and the attendance zone.","685 1st Ave., New York, NY 10016 – Murray Hill",[],99,100,65,yes,yes
